Logan V48.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
rawFileName=Z:\home\gibraa\Dropbox\Universita\DISA\Theses\Armend\pm k1 200 a final vm 2022 0401 202208071600.raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
From=0.0; To=36.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time;Sats;Vel;V(Acc);Dist;StRate;Acc(1);Acc(2);Acc(3);Ac3Dif;Yaw;Pitch;Roll;GyroRaw1;GyroRaw2;GyroRaw3;Gyr0[degrees/s];Gyr1[degrees/s];Gyr2[degrees/s];Mag1;Mag2;Mag3;Stk;Lat;Long;Alt;gps time;Sat#;Status;Az;El;SNR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.02;17;5.81;5.63;2126.5;137.9;0.20;0.31;0.96;0.18;-0.18;-1.67;-10.722406;4224;308;409;31.85;3.79;5.00;-2048;-2048;-2048;;0.77974999;-1.10933538;22;51590.10;17;0;0;0;0;2;0;0;0;0;25;0;0;0;0;19;0;0;0;0;4;0;0;0;0;20;0;0;0;0;6;0;0;0;0;9;0;0;0;0;11;0;0;0;0;12;0;0;0;0;7;2;0;0;0;21;2;0;0;0
28.03;;5.81;5.62;2126.6;137.9;0.10;0.44;0.96;0.19;-0.16;-1.59;-10.202506;6435;503;320;48.73;5.50;4.27;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.04;;5.81;5.62;2126.7;137.9;0.06;0.50;0.72;0.20;-0.15;-1.52;-9.514714;8641;541;161;65.56;5.83;2.97;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.05;;5.81;5.61;2126.7;137.9;-0.04;0.31;0.76;0.20;-0.15;-1.44;-8.684649;10517;551;51;79.88;5.92;2.07;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.06;;5.81;5.59;2126.8;137.9;-0.17;0.17;0.87;0.20;-0.16;-1.36;-7.800795;11236;562;-47;85.36;6.01;1.26;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.07;;5.81;5.57;2126.8;137.9;-0.23;-0.08;0.91;0.20;-0.17;-1.29;-6.972674;10519;483;-88;79.89;5.32;0.93;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.08;;5.81;5.54;2126.9;137.9;-0.21;-0.18;0.77;0.19;-0.18;-1.23;-6.222847;9505;294;-92;72.15;3.67;0.90;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.09;;5.81;5.52;2127.0;137.9;-0.19;-0.18;0.91;0.18;-0.19;-1.20;-5.570251;8241;78;-108;62.51;1.79;0.77;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.10;;5.81;5.50;2127.0;137.9;-0.17;-0.15;0.94;0.17;-0.20;-1.18;-4.999250;7180;-105;-125;54.41;0.19;0.63;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.11;;5.81;5.47;2127.1;137.9;-0.28;-0.02;0.93;0.17;-0.21;-1.16;-4.511998;6088;-166;-94;46.08;-0.34;0.88;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.12;17;5.79;5.42;2127.1;137.9;-0.43;-0.05;1.18;0.17;-0.23;-1.16;-4.072580;5465;-276;-160;41.32;-1.30;0.34;-2048;-2048;-2048;;0.77974991;-1.10933546;22;51590.20;17;0;0;0;0;2;0;0;0;0;25;0;0;0;0;19;0;0;0;0;4;0;0;0;0;20;0;0;0;0;6;0;0;0;0;9;0;0;0;0;11;0;0;0;0;12;0;0;0;0;7;2;0;0;0;21;2;0;0;0
28.13;;5.79;5.36;2127.2;137.9;-0.46;-0.07;1.09;0.17;-0.25;-1.16;-3.695862;4645;-402;-192;35.07;-2.40;0.08;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.14;;5.79;5.33;2127.2;137.9;-0.26;-0.09;1.09;0.16;-0.27;-1.18;-3.399538;3591;-569;-231;27.02;-3.86;-0.24;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.15;;5.79;5.31;2127.3;137.9;-0.10;-0.17;1.25;0.16;-0.30;-1.21;-3.175443;2642;-664;-273;19.78;-4.69;-0.58;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.16;;5.79;5.30;2127.4;137.9;-0.06;-0.14;1.23;0.15;-0.33;-1.25;-3.047101;1382;-733;-316;10.17;-5.29;-0.94;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.17;;5.79;5.30;2127.4;137.9;-0.00;-0.11;1.15;0.15;-0.36;-1.30;-2.995604;369;-877;-375;2.44;-6.55;-1.42;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.18;;5.79;5.30;2127.5;137.9;0.04;0.00;1.13;0.15;-0.39;-1.33;-2.993697;-287;-763;-341;-2.57;-5.55;-1.14;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.19;;5.79;5.30;2127.5;137.9;0.03;0.18;1.27;0.15;-0.43;-1.37;-2.995894;-346;-711;-443;-3.02;-5.10;-1.98;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.20;;5.79;5.29;2127.6;137.9;-0.07;0.24;1.26;0.15;-0.48;-1.39;-2.963486;104;-630;-525;0.41;-4.39;-2.65;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.21;17;5.68;5.27;2127.6;137.9;-0.11;0.28;1.12;0.15;-0.53;-1.40;-2.875413;832;-497;-618;5.97;-3.23;-3.41;-2048;-2048;-2048;;0.77974985;-1.10933553;22;51590.30;17;0;0;0;0;2;0;0;0;0;25;0;0;0;0;19;0;0;0;0;4;0;0;0;0;20;0;0;0;0;6;0;0;0;0;9;0;0;0;0;11;0;0;0;0;12;0;0;0;0;7;2;0;0;0;21;2;0;0;0
28.22;;5.68;5.24;2127.7;137.9;-0.14;0.31;1.29;0.14;-0.59;-1.42;-2.740149;1449;-544;-686;10.68;-3.64;-3.96;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.23;;5.68;5.22;2127.8;137.9;-0.15;0.16;1.29;0.14;-0.66;-1.43;-2.570212;1902;-438;-756;14.13;-2.72;-4.54;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.24;;5.68;5.20;2127.8;137.9;-0.15;0.20;1.16;0.13;-0.73;-1.43;-2.378062;2192;-320;-815;16.35;-1.69;-5.02;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.25;;5.68;5.18;2127.9;142.0;-0.12;0.11;1.23;0.12;-0.80;-1.42;-2.186328;2185;-289;-852;16.29;-1.42;-5.32;-2048;-2048;-2048;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.26;;5.68;5.17;2127.9;142.0;-0.06;0.15;1.23;0.11;-0.88;-1.41;-1.987951;2271;-219;-835;16.95;-0.81;-5.18;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.27;;5.68;5.17;2128.0;142.0;0.03;0.24;1.25;0.10;-0.95;-1.39;-1.749747;2795;-88;-871;20.95;0.34;-5.48;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.28;;5.68;5.18;2128.0;142.0;0.12;0.23;1.26;0.10;-1.03;-1.35;-1.457066;3516;46;-910;26.45;1.51;-5.80;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.29;;5.68;5.19;2128.1;142.0;0.18;0.25;1.20;0.10;-1.11;-1.31;-1.105082;4307;165;-922;32.49;2.55;-5.90;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.30;;5.68;5.21;2128.2;142.0;0.25;0.25;1.27;0.10;-1.20;-1.26;-0.677705;5315;243;-1006;40.18;3.23;-6.58;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.31;;5.68;5.24;2128.2;142.0;0.29;0.21;1.23;0.10;-1.28;-1.19;-0.196547;6044;358;-1020;45.74;4.23;-6.70;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.32;;5.68;5.25;2128.3;142.0;0.30;0.15;1.19;0.10;-1.37;-1.12;0.339079;6786;516;-1036;51.40;5.61;-6.83;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.33;17;5.36;5.28;2128.3;142.0;0.28;0.05;1.19;0.11;-1.46;-1.03;0.899114;7137;699;-1025;54.08;7.21;-6.74;-2048;-2048;-2048;;0.77974979;-1.10933560;22;51590.40;17;0;0;0;0;2;0;0;0;0;25;0;0;0;0;19;0;0;0;0;4;0;0;0;0;20;0;0;0;0;6;0;0;0;0;9;0;0;0;0;11;0;0;0;0;12;0;0;0;0;7;2;0;0;0;21;2;0;0;0
28.34;;5.36;5.30;2128.4;142.0;0.26;0.04;0.99;0.12;-1.55;-0.93;1.469878;7312;809;-1034;55.42;8.17;-6.81;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.35;;5.36;5.31;2128.4;142.0;0.22;-0.11;1.02;0.12;-1.63;-0.81;2.022161;7106;939;-982;53.85;9.30;-6.39;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.36;;5.36;5.33;2128.5;142.0;0.21;-0.07;1.12;0.12;-1.71;-0.71;2.546071;6773;908;-932;51.30;9.03;-5.98;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.37;;5.36;5.35;2128.5;142.0;0.23;-0.12;0.95;0.12;-1.79;-0.61;3.041906;6445;756;-909;48.80;7.71;-5.79;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.38;;5.36;5.37;2128.6;142.0;0.23;-0.16;1.02;0.12;-1.86;-0.52;3.495054;5926;769;-811;44.84;7.82;-4.99;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.39;;5.36;5.39;2128.6;142.0;0.26;-0.15;0.99;0.13;-1.93;-0.45;3.917134;5559;446;-826;42.04;5.00;-5.11;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.40;;5.36;5.41;2128.7;142.0;0.25;-0.27;0.89;0.14;-1.99;-0.38;4.281428;4840;460;-692;36.55;5.12;-4.01;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.41;;5.36;5.43;2128.8;142.0;0.28;-0.34;0.98;0.15;-2.05;-0.29;4.579918;4013;653;-695;30.24;6.81;-4.04;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.42;;5.36;5.44;2128.8;142.0;0.26;-0.50;0.81;0.16;-2.10;-0.23;4.778041;2728;488;-607;20.44;5.37;-3.32;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.43;17;5.49;5.46;2128.9;142.0;0.24;-0.42;0.92;0.17;-2.14;-0.16;4.855254;1168;460;-491;8.53;5.12;-2.37;-2048;-2048;-2048;;0.77974973;-1.10933568;22;51590.50;17;0;0;0;0;2;0;0;0;0;25;0;0;0;0;19;0;0;0;0;4;0;0;0;0;20;0;0;0;0;6;0;0;0;0;9;0;0;0;0;11;0;0;0;0;12;0;0;0;0;7;2;0;0;0;21;2;0;0;0
28.44;;5.49;5.48;2128.9;142.0;0.23;-0.29;0.81;0.18;-2.18;-0.11;4.853541;153;292;-495;0.79;3.66;-2.40;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.45;;5.49;5.49;2129.0;142.0;0.14;-0.12;0.81;0.18;-2.22;-0.07;4.773517;-859;105;-404;-6.93;2.02;-1.66;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.46;;5.49;5.48;2129.0;142.0;-0.02;-0.04;0.71;0.18;-2.26;-0.05;4.674641;-1095;-51;-471;-8.74;0.66;-2.20;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.47;;5.49;5.46;2129.1;142.0;-0.18;-0.09;0.69;0.18;-2.29;-0.03;4.526147;-1738;-50;-393;-13.64;0.67;-1.57;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.48;;5.49;5.42;2129.1;142.0;-0.33;-0.02;0.82;0.17;-2.32;-0.02;4.314723;-2560;-191;-319;-19.92;-0.56;-0.96;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.49;;5.49;5.38;2129.2;142.0;-0.41;-0.13;0.76;0.16;-2.35;-0.03;4.044735;-3329;-480;-300;-25.78;-3.08;-0.81;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.50;;5.49;5.33;2129.2;142.0;-0.44;0.03;0.85;0.14;-2.37;-0.08;3.697864;-4342;-834;-189;-33.51;-6.17;0.10;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.51;;5.49;5.28;2129.3;142.0;-0.47;0.02;0.93;0.13;-2.37;-0.15;3.266080;-5464;-1033;-96;-42.08;-7.91;0.86;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.52;;5.49;5.22;2129.4;142.0;-0.45;-0.00;0.88;0.12;-2.38;-0.24;2.788930;-6070;-1341;-3;-46.70;-10.60;1.62;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.53;17;5.62;5.17;2129.4;142.0;-0.44;0.10;0.98;0.12;-2.37;-0.32;2.294310;-6311;-1247;114;-48.54;-9.78;2.58;-2048;-2048;-2048;;0.77974966;-1.10933575;22;51590.60;17;0;0;0;0;2;0;0;0;0;25;0;0;0;0;19;0;0;0;0;4;0;0;0;0;20;0;0;0;0;6;0;0;0;0;9;0;0;0;0;11;0;0;0;0;12;0;0;0;0;7;2;0;0;0;21;2;0;0;0
28.54;;5.62;5.13;2129.5;142.0;-0.36;0.12;1.03;0.12;-2.35;-0.40;1.800522;-6312;-1164;203;-48.55;-9.05;3.31;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.55;;5.62;5.10;2129.5;142.0;-0.30;0.22;1.13;0.12;-2.33;-0.47;1.340584;-5879;-1105;277;-45.24;-8.54;3.92;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.56;;5.62;5.07;2129.6;142.0;-0.26;0.19;1.08;0.13;-2.31;-0.53;0.923118;-5332;-1077;292;-41.07;-8.29;4.04;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.57;;5.62;5.05;2129.6;142.0;-0.22;0.11;1.14;0.14;-2.28;-0.60;0.518807;-5168;-1011;340;-39.82;-7.72;4.43;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.58;;5.62;5.03;2129.7;142.0;-0.12;0.02;1.26;0.15;-2.25;-0.66;0.131031;-4959;-1068;372;-38.22;-8.22;4.69;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.59;;5.62;5.03;2129.7;142.0;0.06;-0.01;1.15;0.15;-2.22;-0.73;-0.260434;-5014;-1065;450;-38.64;-8.19;5.33;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.60;;5.62;5.06;2129.8;142.0;0.29;0.06;1.07;0.15;-2.18;-0.79;-0.651316;-5012;-975;510;-38.63;-7.40;5.82;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.61;;5.62;5.09;2129.9;142.0;0.39;0.12;1.11;0.15;-2.13;-0.84;-0.999162;-4450;-868;545;-34.34;-6.47;6.11;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.62;;5.62;5.12;2129.9;142.0;0.40;0.18;1.14;0.15;-2.09;-0.87;-1.284063;-3623;-710;552;-28.03;-5.09;6.17;-2048;-2048;-2048;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.63;17;5.15;5.15;2130.0;142.0;0.34;0.19;1.15;0.15;-2.04;-0.90;-1.494146;-2636;-587;552;-20.50;-4.02;6.17;-2048;-2048;-2048;;0.77974960;-1.10933582;22;51590.70;17;0;0;0;0;2;0;0;0;0;25;0;0;0;0;19;0;0;0;0;4;0;0;0;0;20;0;0;0;0;6;0;0;0;0;9;0;0;0;0;11;0;0;0;0;12;0;0;0;0;7;2;0;0;0;21;2;0;0;0
28.64;;5.15;5.16;2130.0;142.0;0.18;0.11;1.11;0.15;-2.00;-0.93;-1.647130;-1879;-615;545;-14.72;-4.26;6.11;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.65;;5.15;5.16;2130.1;142.0;-0.00;-0.05;1.16;0.14;-1.95;-0.96;-1.783128;-1648;-699;553;-12.96;-5.00;6.17;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.66;;5.15;5.14;2130.1;142.0;-0.12;-0.11;1.23;0.14;-1.90;-1.00;-1.951808;-2070;-745;622;-16.18;-5.40;6.74;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.67;;5.15;5.12;2130.2;142.0;-0.20;-0.17;1.19;0.14;-1.85;-1.04;-2.159337;-2575;-749;682;-20.03;-5.43;7.23;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.68;;5.15;5.10;2130.2;142.0;-0.19;-0.18;1.12;0.14;-1.79;-1.07;-2.408403;-3118;-713;735;-24.17;-5.12;7.66;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.69;;5.15;5.08;2130.3;142.0;-0.13;-0.22;1.25;0.14;-1.72;-1.12;-2.722653;-3976;-763;773;-30.72;-5.55;7.97;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.70;;5.15;5.07;2130.3;142.0;-0.01;-0.18;1.30;0.14;-1.66;-1.15;-3.119481;-5068;-689;833;-39.05;-4.91;8.46;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.71;;5.15;5.08;2130.4;142.0;0.15;-0.11;1.27;0.15;-1.58;-1.18;-3.588365;-6028;-651;874;-46.38;-4.58;8.80;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.72;;5.15;5.11;2130.4;142.0;0.30;0.02;1.23;0.15;-1.51;-1.21;-4.073503;-6260;-614;875;-48.15;-4.25;8.81;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.73;17;5.47;5.13;2130.5;142.0;0.41;0.14;1.22;0.14;-1.44;-1.22;-4.530637;-5914;-507;844;-45.51;-3.32;8.55;-2048;-2048;-2048;;0.77974954;-1.10933590;22;51590.80;17;0;0;0;0;2;0;0;0;0;25;0;0;0;0;19;0;0;0;0;4;0;0;0;0;20;0;0;0;0;6;0;0;0;0;9;0;0;0;0;11;0;0;0;0;12;0;0;0;0;7;2;0;0;0;21;2;0;0;0
28.74;;5.47;5.17;2130.5;142.0;0.44;0.12;1.30;0.14;-1.38;-1.24;-4.953982;-5494;-434;781;-42.30;-2.68;8.04;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.75;;5.47;5.21;2130.6;142.0;0.42;0.08;1.20;0.14;-1.31;-1.24;-5.354193;-5216;-386;840;-40.18;-2.26;8.52;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.76;;5.47;5.24;2130.7;142.0;0.39;0.14;1.13;0.13;-1.24;-1.23;-5.758901;-5303;-174;857;-40.85;-0.41;8.66;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.77;;5.47;5.27;2130.7;142.0;0.34;-0.03;1.15;0.13;-1.17;-1.22;-6.162368;-5318;-212;832;-40.96;-0.74;8.46;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.78;;5.47;5.30;2130.8;142.0;0.32;-0.09;0.98;0.13;-1.10;-1.22;-6.607440;-5898;-330;883;-45.39;-1.77;8.87;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.79;;5.47;5.33;2130.8;142.0;0.34;-0.06;1.00;0.14;-1.02;-1.23;-7.112922;-6728;-356;982;-51.72;-2.00;9.68;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.80;;5.47;5.36;2130.9;142.0;0.40;-0.02;0.88;0.14;-0.94;-1.22;-7.644420;-7108;-252;993;-54.62;-1.09;9.77;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.81;;5.47;5.39;2130.9;142.0;0.36;0.12;0.79;0.14;-0.86;-1.23;-8.124376;-6469;-427;1020;-49.74;-2.62;9.99;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28.82;17;5.42;5.42;2131.0;142.0;0.32;0.23;0.88;0.14;-0.78;-1.24;-8.545155;-5726;-429;989;-44.07;-2.64;9.74;-2048;-2048;-2048;;0.77974948;-1.10933597;22;51590.90;17;0;0;0;0;2;0;0;0;0;25;0;0;0;0;19;0;0;0;0;4;0;0;0;0;20;0;0;0;0;6;0;0;0;0;9;0;0;0;0;11;0;0;0;0;12;0;0;0;0;7;2;0;0;0;21;2;0;0;0
28.83;;5.42;5.44;2131.0;142.0;0.29;0.43;0.80;0.13;-0.70;-1.25;-8.859769;-4363;-456;958;-33.67;-2.87;9.49;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
